zipcode,mediansalary,Pop
60074,71610,"38,985"
60076,69958,"33,415"
60077,59983,"26,825"
60081,81789,"10,079"
60083,81630,"9,838"
60084,73082,"16,771"
60085,44545,"71,714"
60087,58773,"26,978"
60088,80090,"11,355"
60089,96162,"41,533"
60090,56433,"37,633"
60091,137739,"27,020"
60093,174451,"19,570"
60096,76509,"6,897"
60097,73693,"11,250"
60098,65419,"32,228"
60099,57342,"31,104"
60101,63140,"39,119"
60102,86627,"30,564"
60103,85215,"41,928"
60104,57968,"19,038"
60106,58285,"20,309"
60107,71399,"39,927"
60108,69544,"22,735"
60109,82500,560
60110,53566,"33,553"
60111,64230,258
60112,67160,"4,560"
60113,46985,337
60115,40629,"46,272"
60118,78496,"15,851"
60119,116390,"10,371"
60120,58390,"50,955"
60123,58463,"47,405"
60124,92975,"18,935"
60126,87216,"46,371"
60129,61963,242
60130,52219,"14,167"
60131,55673,"18,097"
60133,66156,"38,103"
60134,101941,"28,565"
60135,65261,"7,248"
60136,98722,"7,013"
60137,92566,"37,805"
60139,67306,"34,381"
60140,80388,"14,341"
60141,48148,224
60142,81402,"26,447"
60143,82996,"10,360"
60144,78750,58
60145,67256,"2,627"
60146,66029,"2,713"
60148,69888,"51,468"
60150,63764,"1,794"
60151,77816,"4,061"
60152,63961,"12,533"
60153,47576,"24,106"
60154,67956,"16,773"
60155,47924,"7,927"
60156,86335,"28,987"
60157,70793,"2,380"
60160,44616,"25,432"
60162,60399,"8,111"
60163,52724,"5,209"
60164,53318,"22,048"
60165,49424,"4,946"
60169,66193,"33,847"
60171,48739,"10,246"
60172,78428,"24,537"
60173,65644,"12,217"
60174,83285,"30,752"
60175,114050,"25,564"
60176,48765,"11,795"
60177,90648,"22,659"
60178,68689,"21,840"
60180,64989,"1,694"
60181,67867,"28,836"
60184,97147,"2,448"
60185,75782,"36,527"
60187,81994,"29,016"
60188,78908,"42,656"
60189,97596,"30,472"
60190,84270,"10,663"
60191,61924,"14,310"
60192,100806,"16,343"
60193,72682,"39,188"
60194,77906,"19,777"
60195,69630,"4,769"
60201,68760,"43,125"
60202,68635,"31,361"
60203,110925,"4,523"
60301,56667,"2,539"
60302,85693,"32,108"
60304,89093,"17,231"
60305,112815,"11,172"
60401,75842,"7,797"
60402,50135,"63,448"
60403,55933,"17,529"
60404,87065,"17,395"
60406,42273,"25,460"
60407,59733,"1,684"
60408,62898,"5,696"
60409,44146,"37,186"
60410,81908,"12,687"
60411,46735,"58,136"
60415,50250,"14,139"
60416,65453,"9,397"
60417,72106,"15,547"
60419,49951,"22,788"
60420,47949,"6,102"
60421,73739,"3,968"
60422,77541,"9,403"
60423,100980,"30,423"
60424,57740,"2,440"
60425,56023,"9,117"
60426,35344,"29,594"
60428,46530,"12,203"
60429,56101,"15,630"
60430,73481,"20,094"
60431,75602,"22,577"
60432,42980,"21,403"
60433,42294,"17,160"
60435,55024,"48,899"
60436,44161,"18,315"
60437,66563,187
60438,53977,"28,884"
60439,89759,"22,919"
60440,72927,"52,911"
60441,69033,"33,605"
60442,83585,"9,924"
60443,64892,"21,145"
60444,67323,"1,761"
60445,59633,"26,057"
60446,68397,"39,807"
60447,74302,"13,709"
60448,90408,"24,423"
60449,72186,"9,217"
60450,64254,"20,332"
60451,90298,"34,063"
60452,66443,"27,969"
60453,58593,"56,855"
60455,52255,"16,446"
60456,47214,"4,349"
60457,57447,"14,049"
60458,53649,"14,428"
60459,58618,"28,929"
60460,50386,"1,522"
60461,77201,"4,836"
60462,76910,"38,723"
60463,80235,"14,671"
60464,84238,"9,620"
60465,58237,"17,495"
60466,50580,"22,115"
60467,88903,"26,046"
60468,69989,"6,116"
60469,44488,"5,930"
60470,51588,616
60471,56254,"14,101"
60472,25305,"5,390"
60473,60325,"22,439"
60474,56799,760
60475,45507,"9,870"
60476,50609,"2,391"
60477,70229,"38,161"
60478,59913,"16,833"
60479,69601,760
60480,71840,"5,246"
60481,60869,"11,851"
60482,49395,"11,063"
60484,53811,"6,829"
60487,89399,"26,928"
60490,108159,"20,463"
60491,93282,"22,743"
60501,48860,"11,626"
60502,100879,"21,873"
60503,98237,"16,717"
60504,75052,"37,919"
60505,45385,"76,573"
60506,53099,"53,013"
60510,91954,"28,897"
60511,78592,"1,793"
60512,85951,"1,111"
60513,66858,"19,047"
60514,116006,"9,708"
60515,81650,"27,503"
60516,79954,"29,084"
60517,78612,"32,038"
60518,53393,"3,580"
60519,130102,88
60520,65938,"2,886"
60521,171585,"17,597"
60523,82617,"9,890"
60525,85155,"31,168"
60526,79336,"13,576"
60527,81182,"27,486"
60530,57779,649
60531,67390,"1,861"
60532,76038,"27,066"
60534,53776,"10,649"
60536,78254,126
60537,68462,665
60538,74288,"26,619"
60539,87244,341
60540,101810,"42,910"
60541,78558,"3,148"
60542,83801,"17,099"
60543,90566,"36,156"
60544,83942,"25,959"
60545,60027,"12,940"
60546,70574,"15,668"
60548,38060,"8,274"
60549,61616,643
60550,56523,"1,440"
60551,63507,"5,062"
60552,28810,"2,078"
60553,58284,782
60554,107230,"11,796"
60555,68735,"13,538"
60556,57208,"2,007"
60557,60639,155
60558,128869,"12,960"
60559,79797,"24,852"
60560,84059,"22,415"
60561,71859,"23,115"
60563,80228,"35,922"
60564,132754,"41,312"
60565,111059,"40,524"
60585,111639,"22,311"
60586,85619,"46,251"
60601,94715,"11,110"
60602,93646,"1,204"
60603,76101,493
60604,77238,570
60605,74841,"24,668"
60606,83429,"2,308"
60607,75222,"23,897"
60608,35283,"82,739"
60609,35478,"64,906"
60610,61110,"37,726"
60611,85578,"28,718"
60612,36927,"33,472"
60613,68426,"48,281"
60614,89741,"66,617"
60615,37864,"39,354"
60616,47562,"48,433"
60617,39216,"84,155"
60618,58006,"92,084"
60619,37123,"63,825"
60620,35721,"72,216"
60621,21155,"35,912"
60622,62491,"52,548"
60623,32236,"92,108"
60624,23004,"38,105"
60625,52037,"78,651"
60626,40808,"50,139"
60628,39592,"72,202"
60629,42864,"113,916"
60630,57285,"54,093"
60631,74087,"28,641"
60632,41427,"91,326"
60633,46089,"12,927"
60634,57736,"74,298"
60636,28861,"40,916"
60637,31645,"49,503"
60638,60046,"55,026"
60639,41643,"90,407"
60640,43975,"65,790"
60641,49559,"71,663"
60642,64721,"18,480"
60643,58105,"49,952"
60644,26299,"48,648"
60645,49517,"45,274"
60646,78555,"27,177"
60647,50831,"87,291"
60649,28765,"46,650"
60651,32716,"64,267"
60652,61357,"40,959"
60653,28122,"28,393"
60654,93396,"14,875"
60655,83898,"28,550"
60656,59179,"27,613"
60657,78623,"65,996"
60659,49521,"38,104"
60660,42405,"42,752"
60661,83417,"7,792"
60706,52640,"23,134"
60707,55436,"42,920"
60712,84825,"12,590"
60714,53791,"29,931"
60803,53286,"22,285"
60804,44982,"84,573"
60805,63047,"19,852"
60827,36866,"27,946"
60901,41409,"37,157"
60910,52398,538
60911,57834,"1,372"
60912,50655,599
60913,69240,"1,617"
60914,58804,"29,107"
60915,49921,"10,774"
60917,67487,574
60918,59463,898
60919,49918,558
60920,50570,178
60921,49155,"1,519"
60922,59492,"2,459"
60924,56818,"1,635"
60926,56761,67
60927,56061,"2,404"
60928,57932,709
60929,50415,730
60930,58036,918
60931,50655,615
60932,41431,78
60933,52361,302
60934,50570,273
60935,68781,"1,064"
60936,49684,"4,321"
60938,44371,"2,131"
60940,66638,"3,369"
60941,62399,"2,039"
60942,39177,"6,181"
60945,50655,153
60946,44470,426
60948,58987,"1,533"
60949,51086,636
60950,63820,"12,168"
60951,52990,961
60952,59143,684
60953,50067,"2,469"
60954,51436,"6,104"
60955,46972,"1,901"
60957,47219,"5,615"
60958,25045,"2,135"
60959,43987,"1,082"
60960,43852,"1,064"
60961,65928,700
60962,51260,524
60963,43884,"1,807"
60964,53069,"4,968"
60966,42692,"1,526"
60968,56779,433
60969,68781,65
60970,38313,"7,190"
60973,48884,385
60974,41852,283
61001,49107,"1,179"
61006,60059,"1,759"
61007,56361,534
61008,57438,"34,311"
61010,61211,"8,032"
61011,74701,"2,945"
61012,64737,"2,175"
61013,59531,528
61014,53505,"1,173"
61015,70451,946
61016,72331,"4,837"
61018,53168,"1,080"
61019,56425,"3,550"
61020,59459,"3,108"
61021,47554,"23,745"
61024,62166,"2,620"
61025,53239,"4,867"
61027,45000,52
61028,44875,"1,989"
61030,56939,"2,205"
61031,67873,"1,656"
61032,41114,"31,651"
61036,54733,"6,821"
61037,53718,140
61038,74710,"1,354"
61039,53896,802
61041,43096,"1,327"
61042,55625,527
61043,59483,131
61044,45195,232
61046,49902,"2,831"
61047,71556,"1,711"
61048,45611,"4,360"
61049,59483,585
61050,55164,376
61051,56718,"1,574"
61052,59483,"1,148"
61053,44814,"2,852"
61054,52373,"3,973"
61057,68208,168
61059,49107,141
61060,54980,"1,432"
61061,54906,"7,009"
61062,45180,"1,983"
61063,58405,"4,132"
61064,50141,"3,868"
61065,75794,"11,156"
61067,53342,811
61068,51056,"14,858"
61070,52768,"1,130"
61071,42467,"14,381"
61072,68282,"11,797"
61073,75534,"20,052"
61074,37724,"4,431"
61075,49292,958
61077,57143,73
61078,50540,"1,374"
61079,62148,188
61080,60285,"10,599"
61081,45831,"21,934"
61084,65181,"3,175"
61085,45786,"3,443"
61087,49084,"1,670"
61088,68568,"6,020"
61089,45663,867
61091,49397,63
61101,29090,"21,593"
61102,35907,"20,538"
61103,39840,"24,578"
61104,25720,"19,269"
61107,55081,"30,439"
61108,49017,"28,550"
61109,46532,"28,331"
61111,53942,"23,492"
61112,65000,86
61114,67948,"15,776"
61115,53830,"23,180"
61201,41781,"39,116"
61230,56086,"1,232"
61231,45076,"5,627"
61232,59107,"1,284"
61234,59225,"1,258"
61235,54845,"1,391"
61236,45504,193
61238,51196,"3,247"
61239,45504,"1,219"
61240,64421,"5,870"
61241,53082,"7,124"
61242,63384,"1,145"
61243,46932,264
61244,43729,"24,053"
61250,49941,"2,737"
61251,50418,347
61252,51486,"5,436"
61254,63557,"11,414"
61256,46964,"1,822"
61257,63384,"1,210"
61258,53699,204
61259,54450,"1,276"
61260,49731,856
61261,50438,975
61262,58557,"1,188"
61263,64549,530
61264,51169,"10,548"
61265,47599,"45,099"
61270,49939,"7,306"
61272,49608,"1,504"
61273,68705,"3,316"
61274,50237,351
61275,63157,"4,347"
61276,64549,138
61277,46115,"3,355"
61278,63384,412
61279,57118,"1,061"
61281,64445,"2,597"
61282,34534,"7,809"
61283,47125,"1,640"
61284,56644,"2,292"
61285,47602,"1,631"
61301,44804,"10,588"
61310,43405,"3,970"
61311,49344,232
61312,44577,474
61313,48337,282
61314,42853,807
61315,41615,322
61316,40000,282
61317,49196,513
61318,57792,700
61319,50896,"1,293"
61320,52431,710
61321,50324,282
61322,41615,"1,647"
61323,39855,111
61324,68208,109
61325,59515,"1,073"
61326,49662,"2,452"
61327,68798,"1,235"
61328,49196,42
61329,52431,"1,303"
61330,48520,"1,483"
61331,43317,55
61332,50324,134
61333,53135,381
61334,51011,741
61335,69196,532
61336,64320,628
61337,40282,478
61338,47611,284
61340,49493,292
61341,54916,"8,234"
61342,51566,"9,216"
61344,44151,374
61345,42585,846
61346,47611,75
61348,52252,"4,696"
61349,49535,977
61350,49711,"24,246"
61353,57756,"1,333"
61354,49435,"10,870"
61356,45089,"11,281"
61358,50396,478
61359,41615,312
61360,56935,"3,393"
61361,43874,"1,409"
61362,46734,"5,911"
61363,49493,220
61364,45203,"20,133"
61367,52788,864
61368,53460,"1,489"
61369,50629,"1,711"
61370,53020,"1,460"
61372,53038,145
61373,59943,"2,031"
61374,49196,119
61375,46854,"1,156"
61376,47938,"2,280"
61377,47046,"1,457"
61378,57834,512
61379,52561,"1,359"
61401,36354,"34,788"
61410,46322,"3,912"
61411,39932,378
61412,50303,"1,321"
61413,53875,"1,075"
61414,45047,854
61415,41090,"1,747"
61416,39932,235
61417,46212,259
61418,46916,673
61419,53875,128
61420,51661,"1,067"
61421,45203,"1,392"
61422,34091,"3,416"
61423,50938,682
61424,54740,100
61425,46186,483
61426,57071,107
61427,42983,"2,329"
61428,56140,986
61430,47875,828
61431,40084,371
61432,51121,676
61433,42993,74
61434,42051,"3,312"
61435,50938,116
61436,57378,951
61437,46904,818
61438,51999,760
61439,60091,269
61440,39979,766
61441,43775,897
61442,48455,762
61443,32930,"14,214"
61447,38333,924
61448,50824,"3,823"
61449,44651,512
61450,39968,"1,742"
61451,54827,393
61452,40795,293
61453,37153,781
61454,44826,725
61455,29187,"22,086"
61458,50190,822
61459,42838,433
61460,44826,291
61462,38633,"11,643"
61465,49986,"1,213"
61466,49769,342
61467,45900,"1,048"
61468,53875,104
61469,35137,"2,184"
61470,33990,547
61471,44826,140
61472,49406,648
61473,44100,"1,667"
61474,50024,292
61475,56491,205
61476,48366,407
61477,43248,631
61478,43891,290
61479,56110,165
61480,44850,"1,324"
61482,43628,650
61483,45197,"1,961"
61484,40363,825
61485,45277,560
61486,49769,"1,552"
61488,60091,"1,120"
61489,46069,900
61490,53604,"1,091"
61491,56131,"2,197"
61501,40379,"1,921"
61516,48398,661
61517,73107,"3,259"
61519,42993,233
61520,41471,"17,839"
61523,56983,"11,204"
61524,48828,262
61525,83717,"9,021"
61526,70684,"1,088"
61528,77075,"2,668"
61529,63812,"2,880"
61530,52526,"6,713"
61531,46748,"3,379"
61532,44539,534
61533,57859,"2,427"
61534,59153,"1,737"
61535,68279,"1,629"
61536,70097,"2,919"
61537,40515,"2,974"
61539,57321,205
61540,51819,"2,916"
61541,50662,136
61542,39741,"3,794"
61543,48828,151
61544,42660,713
61546,55897,"4,276"
61547,64294,"3,779"
61548,79563,"11,777"
61550,72362,"17,721"
61552,97200,239
61553,51172,213
61554,45958,"43,810"
61559,58564,"3,332"
61560,69010,754
61561,64381,"2,710"
61562,54987,46
61563,48828,526
61564,45263,"1,077"
61565,55340,"1,504"
61567,54090,624
61568,63803,"4,459"
61569,64392,"1,220"
61570,10741,392
61571,59237,"23,744"
61572,46076,"1,068"
61602,21843,"1,055"
61603,36526,"17,600"
61604,42479,"31,647"
61605,23275,"16,303"
61606,46409,"8,051"
61607,52228,"10,941"
61610,43044,"5,476"
61611,58192,"25,268"
61614,59176,"27,628"
61615,73718,"22,432"
61616,40397,"6,116"
61625,66684,385
61701,42217,"36,105"
61704,84573,"35,981"
61705,80473,"12,263"
61720,65012,236
61721,51378,613
61722,59115,549
61723,55416,"2,321"
61724,66557,536
61725,74929,"1,547"
61726,54903,"2,544"
61727,44456,"10,015"
61728,64629,"1,410"
61729,77746,"1,073"
61730,65089,379
61731,54087,280
61732,73058,"2,096"
61733,72741,"1,124"
61734,59391,"2,867"
61735,53276,420
61736,77778,"1,808"
61737,58518,516
61738,60161,"4,212"
61739,54211,"4,897"
61740,53135,"1,634"
61741,58938,"1,746"
61742,76813,"1,144"
61743,53230,212
61744,70844,"2,031"
61745,77893,"4,408"
61747,51210,"1,560"
61748,73220,"2,782"
61749,59467,556
61750,53276,133
61751,55288,124
61752,61918,"4,339"
61753,58387,"3,012"
61754,68261,"1,261"
61755,71487,"4,669"
61756,52999,"2,337"
61759,51210,"1,534"
61760,51450,"2,542"
61761,48696,"52,879"
61764,46457,"14,460"
61769,59658,619
61770,58584,"1,108"
61771,64600,860
61772,69814,351
61773,60114,477
61774,69088,962
61775,48144,307
61776,73062,"1,409"
61777,54970,952
61778,59648,683
61801,31420,"30,937"
61802,44533,"19,052"
61810,53640,361
61811,54378,703
61812,47495,375
61813,46621,"1,971"
61814,64348,"1,157"
61815,56389,228
61816,61512,509
61817,57630,"2,583"
61818,58600,"1,665"
61820,26670,"36,964"
61821,49578,"30,174"
61822,80067,"21,608"
61830,58224,478
61831,54205,157
61832,35503,"37,290"
61833,41064,"2,124"
61834,43619,"8,454"
61839,63250,586
61840,66659,709
61841,54556,"1,386"
61842,45047,"2,984"
61843,66569,"2,363"
61844,50536,970
61845,66108,364
61846,38270,"5,101"
61847,51023,"1,256"
61848,54205,227
61849,60802,"1,842"
61850,52185,671
61851,61664,436
61852,60250,261
61853,68074,"13,206"
61854,63250,"1,438"
61855,58654,96
61856,57820,"7,433"
61857,50125,153
61858,51248,"3,124"
61859,68172,"1,297"
61862,50733,510
61863,62103,814
61864,62139,"1,715"
61865,52699,"1,391"
61866,37097,"14,048"
61870,42735,"1,327"
61871,68544,284
61872,61722,760
61873,68410,"6,250"
61874,59614,"7,114"
61875,59621,761
61876,52811,800
61877,61512,"1,627"
61878,51384,"1,433"
61880,62156,"4,183"
61882,53173,713
61883,37496,"4,438"
61884,63032,"1,244"
61910,45191,"4,463"
61911,47043,"4,860"
61912,49694,"1,344"
61913,45982,"1,684"
61914,50813,"1,920"
61917,39957,591
61919,50436,813
61920,31486,"25,594"
61924,39601,"2,449"
61925,55773,912
61928,49230,757
61929,48364,769
61930,41147,515
61931,48551,"1,255"
61932,39934,456
61933,47777,"1,141"
61936,58654,243
61937,48428,"2,022"
61938,39358,"22,409"
61940,39934,258
61941,40921,57
61942,40897,"1,202"
61943,44447,"1,637"
61944,39656,"12,908"
61949,39934,179
61951,42990,"8,017"
61953,47627,"6,216"
61955,48357,157
61956,51045,"2,909"
61957,47223,"1,869"
62001,56488,"1,752"
62002,42798,"32,704"
62006,46114,648
62009,41914,"1,810"
62010,56472,"11,186"
62011,45194,284
62012,57611,"6,654"
62013,46125,552
62014,48136,"4,122"
62015,58406,487
62016,45066,"3,816"
62017,38008,"1,185"
62018,42647,"3,604"
62019,43732,490
62021,66600,936
62022,60189,"1,138"
62023,41420,91
62024,40541,"9,775"
62025,64370,"33,748"
62027,57500,536
62028,60189,"1,276"
62030,47912,114
62031,59181,970
62032,38377,749
62033,45071,"4,894"
62034,75493,"13,819"
62035,54205,"16,494"
62036,46125,704
62037,59786,"1,993"
62040,42535,"43,735"
62044,48046,"2,009"
62045,44555,647
62046,69792,713
62047,44058,"1,555"
62048,43957,"1,459"
62049,39521,"8,470"
62050,57500,473
62051,41774,950
62052,50004,"13,002"
62053,43629,650
62054,50307,872
62056,40726,"8,930"
62058,55457,843
62059,17460,746
62060,28349,"4,847"
62061,78092,"1,718"
62062,75715,"7,658"
62063,53958,"1,214"
62065,43629,97
62067,65219,"2,401"
62069,43895,"3,313"
62070,43629,37
62074,53947,"1,087"
62075,36542,"3,458"
62076,35308,135
62077,43087,347
62078,57500,119
62079,58425,256
62080,44324,"2,508"
62081,48179,298
62082,42430,"3,109"
62083,43544,295
62084,39350,"1,606"
62085,41420,209
62086,51141,"1,437"
62087,51875,"2,087"
62088,41408,"6,960"
62089,38008,489
62090,19953,"1,189"
62091,51519,337
62092,32278,"2,979"
62093,49844,435
62094,41868,"1,152"
62095,47270,"11,237"
62097,67770,"2,828"
62098,43517,91
62201,23106,"7,547"
62203,32825,"8,209"
62204,20227,"7,960"
62205,22575,"9,329"
62206,32266,"16,509"
62207,17934,"8,750"
62208,59379,"17,376"
62214,55298,"1,229"
62215,65532,"1,872"
62216,69514,"2,526"
62217,46615,807
62218,57540,"1,481"
62219,55875,"1,009"
62220,50835,"20,504"
